,iteration,epoch,avg_disc_loss,avg_ae_loss,avg_recon_loss,timeT,timeV
408,13,18,-0.1625,7312.0611,15087.2484,4.7546,0.6222
409,13,19,-0.1425,7312.2611,15085.9283,4.7559,0.6184
410,13,20,-0.1654,7315.8801,15084.7644,4.7611,0.6163
411,13,21,-0.1791,7314.1358,15086.2311,4.7825,0.6429
412,13,22,-0.1528,7313.3364,15086.2447,4.7605,0.6129
413,13,23,-0.1859,7315.2228,15085.9773,4.765,0.6148
414,13,24,-0.1973,7312.4016,15085.9426,4.7529,0.608
415,13,25,-0.1617,7313.6605,15085.9334,4.7657,0.6355
416,13,26,-0.1842,7315.2177,15086.7563,4.7685,0.612
417,13,27,-0.1949,7312.5062,15086.0981,4.7605,0.6056
418,13,28,-0.1618,7314.5208,15086.6455,4.7541,0.6112
419,13,29,-0.1841,7311.0035,15084.8364,4.7563,0.6069
420,14,0,-0.1927,7228.9844,14914.7257,4.7654,0.6126
421,14,1,-0.2077,7229.9919,14914.2712,4.7605,0.6317
422,14,2,-0.1844,7228.5456,14914.7875,4.7633,0.6151
423,14,3,-0.1527,7229.1867,14913.9405,4.7547,0.6128
424,14,4,-0.2085,7228.4401,14913.6826,4.7383,0.608
425,14,5,-0.1748,7229.8363,14914.1328,4.7734,0.6128
426,14,6,-0.1854,7228.9118,14914.9579,4.8649,0.6107
427,14,7,-0.1844,7231.7319,14914.1059,4.8142,0.6023
428,14,8,-0.2045,7229.471,14914.4362,4.7745,0.6011
429,14,9,-0.1956,7232.0431,14913.3554,4.7978,0.5994
430,14,10,-0.1911,7231.4143,14915.342,4.7853,0.6072
431,14,11,-0.1666,7231.1479,14913.6907,4.7586,0.5896
432,14,12,-0.1896,7228.256,14913.3771,4.7276,0.5829
433,14,13,-0.2174,7227.1248,14915.5626,4.7058,0.5835
434,14,14,-0.1709,7230.9326,14914.7609,4.7038,0.5873
435,14,15,-0.1539,7232.5324,14914.6692,4.68,0.5512
436,14,16,-0.2113,7230.5987,14915.2043,4.5934,0.557
437,14,17,-0.1531,7230.061,14915.3109,4.7126,0.7008
438,14,18,-0.1636,7228.1527,14913.3895,5.283,0.6198
439,14,19,-0.1434,7228.3016,14914.4765,4.8538,0.6322
440,14,20,-0.1661,7231.9306,14914.4962,4.8413,0.6211
441,14,21,-0.1797,7230.1811,14914.5924,4.9,0.622
442,14,22,-0.1537,7229.3729,14914.871,4.9131,0.6132
443,14,23,-0.1859,7231.254,14914.8661,4.8521,0.622
444,14,24,-0.1986,7228.4508,14914.0025,4.8739,0.6056
445,14,25,-0.1625,7229.6958,14914.6825,4.886,0.6218
446,14,26,-0.1846,7231.2496,14914.7672,4.8553,0.6116
447,14,27,-0.1959,7228.5585,14913.4124,4.8659,0.6144
448,14,28,-0.1625,7230.5904,14913.1845,4.9126,0.6281
449,14,29,-0.185,7227.0615,14914.7433,4.9213,0.6189
450,15,0,-0.1924,7161.6801,14779.4546,4.8666,0.6417
451,15,1,-0.2069,7162.7176,14777.8936,4.8993,0.6289
452,15,2,-0.183,7161.2525,14779.8382,4.9245,0.6349
453,15,3,-0.1538,7161.8729,14777.5914,4.9261,0.6283
454,15,4,-0.2108,7161.1818,14779.2313,4.8776,0.6243
455,15,5,-0.1764,7162.5865,14778.4686,4.873,0.634
456,15,6,-0.1862,7161.6498,14778.997,4.914,0.6254
457,15,7,-0.1874,7164.4548,14778.684,4.8789,0.6214
458,15,8,-0.2073,7162.2108,14778.3077,4.9221,0.6265
459,15,9,-0.1979,7164.7619,14779.1157,4.8698,0.6364
460,15,10,-0.1902,7164.182,14779.6623,4.8222,0.6217
461,15,11,-0.1699,7163.9137,14779.948,4.8797,0.628
462,15,12,-0.1919,7161.0076,14778.5649,4.8982,0.6276
463,15,13,-0.2206,7159.9398,14779.6872,4.8329,0.6257
464,15,14,-0.1746,7163.6924,14778.5649,4.8997,0.6305
465,15,15,-0.1559,7165.298,14778.9597,4.9049,0.6301
466,15,16,-0.2157,7163.3925,14780.0351,4.8495,0.6303
467,15,17,-0.1575,7162.8395,14778.8561,4.8505,0.6262
468,15,18,-0.1669,7160.9497,14777.7512,4.8668,0.6223
469,15,19,-0.1486,7161.0826,14779.4374,4.9201,0.6257
470,15,20,-0.1703,7164.7059,14778.7783,4.8461,0.6294
471,15,21,-0.1846,7162.9621,14779.3235,4.8582,0.6277
472,15,22,-0.1582,7162.1424,14779.0116,4.9096,0.6347
473,15,23,-0.1901,7164.0198,14779.3398,4.8944,0.625
474,15,24,-0.2042,7161.2063,14779.4071,4.8534,0.6272
475,15,25,-0.167,7162.48,14779.4844,4.8398,0.6234
476,15,26,-0.1879,7164.0076,14779.0252,4.8664,0.6358
477,15,27,-0.2005,7161.3552,14777.4875,4.9041,0.624
478,15,28,-0.1669,7163.3618,14777.7568,4.9528,0.6342
479,15,29,-0.1884,7159.8825,14779.4139,4.9421,0.642
480,16,0,-0.1959,7134.8034,14727.7832,4.9271,0.64
481,16,1,-0.209,7135.8056,14728.1891,4.9039,0.6377
482,16,2,-0.1852,7134.3481,14727.9001,4.903,0.6424
483,16,3,-0.1552,7134.9553,14727.0607,4.8959,0.6358
484,16,4,-0.212,7134.2599,14728.4427,4.9287,0.6306
485,16,5,-0.1789,7135.687,14728.1214,4.9072,0.6365
486,16,6,-0.1868,7134.7539,14729.0208,4.8706,0.6308
487,16,7,-0.19,7137.5347,14729.5052,4.8752,0.628
488,16,8,-0.2094,7135.3054,14727.0585,4.9053,0.6387
489,16,9,-0.2001,7137.8818,14728.1984,4.9024,0.6426
490,16,10,-0.1911,7137.2606,14728.1867,4.8897,0.6439
491,16,11,-0.1726,7137.003,14727.7228,4.9096,0.6402
492,16,12,-0.1942,7134.1114,14727.5638,4.8649,0.6341
493,16,13,-0.2229,7133.014,14727.3018,4.8492,0.6407
494,16,14,-0.1771,7136.7905,14727.7203,4.8513,0.6308
495,16,15,-0.1582,7138.4097,14726.5371,4.8469,0.6385
496,16,16,-0.2182,7136.5089,14728.3355,4.8595,0.6349
497,16,17,-0.1599,7135.9758,14727.3294,4.8564,0.6403
498,16,18,-0.1696,7134.0249,14727.6773,4.9082,0.6366
499,16,19,-0.1522,7134.1698,14728.5978,4.8935,0.6245
500,16,20,-0.1726,7137.8038,14727.564,4.8031,0.6207
501,16,21,-0.1879,7136.078,14727.2213,4.7303,0.6101
502,16,22,-0.1614,7135.2292,14728.039,4.7289,0.6088
503,16,23,-0.193,7137.1209,14726.9329,4.7303,0.6175
504,16,24,-0.2075,7134.3406,14727.3571,4.7369,0.61
505,16,25,-0.1705,7135.5424,14728.7078,4.7395,0.6118
506,16,26,-0.19,7137.085,14727.9417,4.7327,0.6109
507,16,27,-0.2035,7134.4953,14726.9722,4.7305,0.607
508,16,28,-0.1675,7136.4574,14728.1866,4.7387,0.6078
509,16,29,-0.1907,7132.9894,14727.7764,4.7416,0.6011
510,17,0,-0.1996,7135.0727,14714.645,4.7439,0.6138
511,17,1,-0.2126,7136.0645,14714.8582,4.7471,0.6162
512,17,2,-0.1886,7134.5917,14714.6064,4.7644,0.6293
513,17,3,-0.1577,7135.21,14715.6724,4.7588,0.6157
514,17,4,-0.2133,7134.4644,14714.0712,4.7823,0.6113
515,17,5,-0.1801,7135.9142,14714.441,4.7934,0.6182
516,17,6,-0.1882,7134.9667,14714.762,4.7939,0.6103
517,17,7,-0.1913,7137.7379,14715.5726,4.7696,0.6233
518,17,8,-0.2117,7135.5223,14713.5523,4.7867,0.6249
519,17,9,-0.2025,7138.0725,14715.5364,4.789,0.6176
520,17,10,-0.1939,7137.4557,14715.4248,4.7843,0.6126
521,17,11,-0.1745,7137.1826,14715.1659,4.7838,0.6126
522,17,12,-0.1958,7134.3398,14714.1947,4.7604,0.6171
523,17,13,-0.2252,7133.2642,14715.2894,4.7925,0.6151
524,17,14,-0.1792,7137.0084,14715.0792,4.8139,0.6074
525,17,15,-0.1606,7138.6186,14715.0968,4.7894,0.6157
526,17,16,-0.2177,7136.7097,14715.6614,4.7792,0.6128
527,17,17,-0.1588,7136.1258,14715.7963,4.7828,0.6053
528,17,18,-0.1697,7134.259,14715.4052,4.7809,0.6095
529,17,19,-0.1514,7134.3345,14714.6757,4.7774,0.6103
530,17,20,-0.1713,7137.9503,14715.8216,4.7736,0.6153
531,17,21,-0.1877,7136.2396,14715.176,4.7919,0.6041
532,17,22,-0.161,7135.42,14715.0199,4.7651,0.6061
533,17,23,-0.1926,7137.3111,14715.1413,4.7667,0.6059
534,17,24,-0.2072,7134.5083,14715.361,4.766,0.6332
535,17,25,-0.1699,7135.7299,14714.6616,4.7715,0.6052
536,17,26,-0.1901,7137.2837,14715.068,4.7834,0.6013
537,17,27,-0.2031,7134.6469,14714.5488,4.7667,0.61
538,17,28,-0.1679,7136.676,14714.8605,4.7693,0.6143
539,17,29,-0.1906,7133.1687,14714.175,4.7995,0.6088
540,18,0,-0.2034,7132.0459,14722.9411,4.8637,0.6315
541,18,1,-0.213,7133.0326,14722.2124,4.8887,0.634
542,18,2,-0.1894,7131.5912,14723.3058,4.913,0.6317
543,18,3,-0.1602,7132.2244,14724.2106,4.9146,0.6191
544,18,4,-0.2161,7131.4968,14722.3687,4.9066,0.6355
545,18,5,-0.1826,7132.9173,14722.9468,4.8992,0.6234
546,18,6,-0.1908,7131.9746,14723.8047,4.9068,0.6204
547,18,7,-0.1935,7134.7669,14724.2591,4.8674,0.6399
548,18,8,-0.2143,7132.5277,14721.7135,4.9008,0.6312
549,18,9,-0.2013,7135.0846,14724.9789,4.9229,0.6304
550,18,10,-0.1931,7134.4995,14723.2764,4.9216,0.6173
551,18,11,-0.1736,7134.2024,14723.6185,4.9073,0.6308
552,18,12,-0.1953,7131.3311,14723.4619,4.9042,0.6305
553,18,13,-0.2246,7130.2897,14723.3405,4.9174,0.6293
554,18,14,-0.1788,7134.0327,14722.7173,4.9213,0.6203
555,18,15,-0.1604,7135.6572,14723.526,4.9002,0.6342
556,18,16,-0.2179,7133.7366,14723.6734,4.9132,0.6269
557,18,17,-0.1588,7133.1724,14724.1946,4.9047,0.6318
558,18,18,-0.1697,7131.2874,14724.2326,4.9065,0.6364
559,18,19,-0.1519,7131.3903,14724.1242,4.8895,0.6316
560,18,20,-0.171,7134.9903,14722.9851,4.8957,0.6343
561,18,21,-0.1876,7133.268,14722.6713,4.9133,0.6335
562,18,22,-0.1606,7132.4547,14723.4458,4.8831,0.6293
563,18,23,-0.1926,7134.323,14721.963,4.8877,0.6237
564,18,24,-0.2073,7131.5377,14722.7833,4.9086,0.639
565,18,25,-0.1698,7132.7806,14722.2744,4.8846,0.6277
566,18,26,-0.1897,7134.3518,14722.391,4.8942,0.6244
567,18,27,-0.203,7131.6723,14723.1343,4.9076,0.6336
568,18,28,-0.1678,7133.7154,14722.4549,4.9002,0.6313
569,18,29,-0.1905,7130.2246,14724.1538,4.8678,0.6308
570,19,0,-0.2059,7129.7984,14711.6853,4.8998,0.6396
571,19,1,-0.2141,7130.7925,14713.4026,4.9128,0.6428
572,19,2,-0.1903,7129.4047,14712.1931,4.899,0.6359
573,19,3,-0.1618,7130.0428,14712.1859,4.9168,0.6494
574,19,4,-0.2179,7129.2868,14713.3978,4.9068,0.6433
575,19,5,-0.1841,7130.6992,14713.8108,4.925,0.6369
576,19,6,-0.1928,7129.7745,14713.3492,4.9099,0.6378
577,19,7,-0.1948,7132.5458,14713.9307,4.8648,0.6355
578,19,8,-0.2165,7130.3639,14712.0304,4.8933,0.6381
579,19,9,-0.2006,7132.9135,14712.5336,4.9101,0.6501
580,19,10,-0.1926,7132.2996,14713.5428,4.9464,0.6514
581,19,11,-0.1734,7132.0246,14713.0495,4.9494,0.6513
582,19,12,-0.1948,7129.1452,14713.4267,4.9444,0.645
583,19,13,-0.224,7128.0714,14711.5853,4.9369,0.6509
584,19,14,-0.1783,7131.8136,14713.0668,4.936,0.6456
585,19,15,-0.1603,7133.4646,14712.9532,4.9302,0.6406
586,19,16,-0.2178,7131.5445,14713.1973,4.9082,0.6479
587,19,17,-0.1583,7130.9722,14712.9671,4.9055,0.6438
588,19,18,-0.1697,7129.084,14711.981,4.8519,0.6536
589,19,19,-0.152,7129.2009,14711.6855,4.8585,0.654
590,19,20,-0.1709,7132.8242,14712.2838,4.8724,0.6505
591,19,21,-0.188,7131.1171,14713.032,4.8898,0.6462
592,19,22,-0.1602,7130.2587,14713.0313,4.9075,0.645
593,19,23,-0.1924,7132.1219,14712.1246,4.8706,0.6621
594,19,24,-0.2071,7129.3735,14712.7626,4.8635,0.6471
595,19,25,-0.1697,7130.6259,14714.0213,4.8741,0.6506
596,19,26,-0.1896,7132.1404,14712.8214,4.8644,0.6451
597,19,27,-0.2031,7129.5801,14713.4259,4.8575,0.6459
598,19,28,-0.168,7131.5516,14713.5635,4.8656,0.6457
599,19,29,-0.1903,7128.0513,14713.2664,4.9181,0.6515
600,20,0,-0.2041,7127.1185,14699.6898,4.9172,0.6483
601,20,1,-0.2163,7128.1017,14700.9322,4.893,0.6418
602,20,2,-0.1922,7126.6492,14701.5405,4.8467,0.6259
603,20,3,-0.1629,7127.2718,14700.7366,4.7912,0.619
604,20,4,-0.2187,7126.5624,14700.4611,4.7526,0.622
605,20,5,-0.1839,7127.9726,14700.0196,4.7455,0.6196
606,20,6,-0.1938,7126.9956,14700.3995,4.7605,0.6192
607,20,7,-0.196,7129.7884,14701.8484,4.7446,0.6179
608,20,8,-0.2177,7127.5967,14700.7167,4.7661,0.6228
609,20,9,-0.2032,7130.1516,14702.127,4.7572,0.6264
610,20,10,-0.195,7129.4995,14702.3612,4.7527,0.6217
611,20,11,-0.1758,7129.2338,14700.4071,4.7574,0.6154
612,20,12,-0.1966,7126.3979,14700.9352,4.7602,0.6223
613,20,13,-0.2267,7125.3293,14700.3311,4.7628,0.6255
614,20,14,-0.1778,7129.0759,14700.9638,4.7807,0.62
615,20,15,-0.1596,7130.7089,14700.9414,4.7762,0.6297
616,20,16,-0.218,7128.7734,14700.289,4.78,0.6232
617,20,17,-0.1582,7128.1874,14701.5101,4.7883,0.6182
618,20,18,-0.1698,7126.3231,14699.8369,4.7869,0.621
619,20,19,-0.152,7126.4307,14700.8332,4.8031,0.6277
620,20,20,-0.171,7130.0222,14701.7191,4.7881,0.6203
621,20,21,-0.1879,7128.3129,14700.5172,4.7887,0.6235
622,20,22,-0.1598,7127.4828,14701.2684,4.7884,0.628
623,20,23,-0.1925,7129.3668,14700.4917,4.7846,0.6231
624,20,24,-0.2075,7126.5694,14700.2451,4.7955,0.6255
625,20,25,-0.1699,7127.828,14700.8249,4.8121,0.6319
626,20,26,-0.1898,7129.3533,14700.3556,4.8015,0.624
627,20,27,-0.2031,7126.7412,14700.9235,4.7953,0.6203
628,20,28,-0.1682,7128.7551,14702.1656,4.7911,0.621
629,20,29,-0.1903,7125.2317,14701.2294,4.794,0.6125
630,21,0,-0.216,7193.3818,14853.2035,4.7932,0.6192
631,21,1,-0.2143,7194.4709,14853.1428,4.8044,0.6288
632,21,2,-0.1913,7193.0762,14855.2962,4.8017,0.6159
633,21,3,-0.1628,7193.7086,14855.3594,4.7888,0.628
634,21,4,-0.2182,7192.9915,14854.7597,4.7966,0.6307
635,21,5,-0.1836,7194.4224,14855.2623,4.7784,0.6208
636,21,6,-0.1939,7193.4471,14855.598,4.8236,0.6194
637,21,7,-0.1959,7196.2561,14854.7108,4.8016,0.6186
638,21,8,-0.2172,7194.0547,14854.391,4.7945,0.6224
639,21,9,-0.2028,7196.6144,14855.0193,4.7987,0.6223
640,21,10,-0.1952,7195.9604,14854.6631,4.8044,0.6272
641,21,11,-0.1756,7195.7212,14855.5087,4.8281,0.6317
642,21,12,-0.1968,7192.8457,14855.2216,4.867,0.6374
643,21,13,-0.2267,7191.7715,14855.5074,4.903,0.6419
644,21,14,-0.1775,7195.5167,14854.8983,4.8993,0.645
645,21,15,-0.1598,7197.1809,14853.8025,4.9026,0.6402
646,21,16,-0.2181,7195.2642,14855.1897,4.9026,0.6356
647,21,17,-0.158,7194.6897,14853.7067,4.9034,0.6363
648,21,18,-0.1698,7192.7671,14854.6906,4.9004,0.6419
649,21,19,-0.1523,7192.86,14855.1051,4.9078,0.6372
650,21,20,-0.1709,7196.5034,14854.7602,4.9263,0.6349
651,21,21,-0.1883,7194.7866,14853.3169,4.9318,0.645
652,21,22,-0.1599,7193.9368,14855.0216,4.9071,0.6347
653,21,23,-0.1924,7195.8383,14854.9809,4.9236,0.6417
654,21,24,-0.2075,7193.0406,14854.705,4.9067,0.6395
655,21,25,-0.1699,7194.2946,14855.2522,4.9326,0.6464
656,21,26,-0.1898,7195.8368,14853.2687,4.9139,0.6436
657,21,27,-0.2034,7193.1932,14854.9675,4.9233,0.6455
658,21,28,-0.1683,7195.2129,14854.3382,4.9143,0.6316
659,21,29,-0.1905,7191.708,14854.6987,4.9296,0.6422
660,22,0,-0.2201,7192.5588,14844.1456,4.9221,0.6406
661,22,1,-0.2186,7193.58,14842.5699,4.8947,0.6409
662,22,2,-0.1911,7192.2196,14843.4122,4.9136,0.6417
663,22,3,-0.1616,7192.8677,14844.3099,4.8993,0.638
664,22,4,-0.2174,7192.1363,14843.1155,4.898,0.6394
665,22,5,-0.183,7193.5522,14844.4215,4.9173,0.6413
666,22,6,-0.1937,7192.6152,14843.0693,4.9042,0.6361
667,22,7,-0.1951,7195.4329,14844.95,4.8994,0.6368
668,22,8,-0.2168,7193.2262,14844.7037,4.8847,0.6391
669,22,9,-0.2024,7195.7893,14843.8154,4.9178,0.6378
670,22,10,-0.195,7195.1476,14843.6494,4.8866,0.6332
671,22,11,-0.1752,7194.9034,14844.3165,4.9103,0.6437
672,22,12,-0.1965,7192.0051,14845.0814,4.909,0.6382
673,22,13,-0.2262,7190.9661,14842.9611,4.9101,0.634
674,22,14,-0.1775,7194.6996,14843.5874,4.8976,0.6325
675,22,15,-0.1601,7196.3416,14843.7041,4.8798,0.648
676,22,16,-0.2178,7194.4284,14843.117,4.9089,0.6322
677,22,17,-0.1576,7193.8416,14843.2284,4.8842,0.6339
678,22,18,-0.1694,7191.9503,14843.3283,4.8691,0.6373
679,22,19,-0.1523,7192.0316,14843.3358,4.8784,0.6297
680,22,20,-0.1709,7195.6666,14843.0667,4.9139,0.6459
681,22,21,-0.1881,7193.9421,14844.0407,4.926,0.6484
682,22,22,-0.16,7193.1304,14844.2008,4.9644,0.6564
683,22,23,-0.1927,7195.0073,14842.4322,4.9617,0.6579
684,22,24,-0.2075,7192.2413,14843.7617,4.9408,0.6458
685,22,25,-0.1699,7193.4442,14843.0499,4.9339,0.6573
686,22,26,-0.19,7194.9728,14844.0567,4.9152,0.6416
687,22,27,-0.2034,7192.4082,14844.8428,4.9139,0.6451
688,22,28,-0.1684,7194.4015,14842.9531,4.8851,0.6395
689,22,29,-0.1905,7190.8944,14844.3981,4.8623,0.6397
690,23,0,-0.2102,7191.6965,14836.8142,4.8682,0.6435
691,23,1,-0.2183,7192.6648,14837.7067,4.9086,0.6466
692,23,2,-0.1913,7191.2388,14838.1907,4.9308,0.6421
693,23,3,-0.1627,7191.8562,14836.852,4.9268,0.6458
694,23,4,-0.2174,7191.127,14838.4456,4.911,0.6466
695,23,5,-0.1836,7192.5454,14837.9614,4.9235,0.6617
696,23,6,-0.1937,7191.6073,14837.6764,4.8629,0.6502
697,23,7,-0.196,7194.3893,14838.7513,4.8825,0.6487
698,23,8,-0.2177,7192.1914,14837.4112,4.8592,0.6488
699,23,9,-0.2044,7194.7673,14838.0505,4.8686,0.6483
700,23,10,-0.1949,7194.1178,14838.2477,4.9039,0.6504
701,23,11,-0.1768,7193.851,14837.7282,4.9061,0.6518
702,23,12,-0.1984,7191.0169,14837.6403,4.9162,0.6469
703,23,13,-0.2284,7189.9293,14838.2986,4.8835,0.6339
704,23,14,-0.1805,7193.7171,14838.3198,4.8176,0.6227
705,23,15,-0.1618,7195.3276,14837.8143,4.7941,0.6248
706,23,16,-0.2213,7193.4159,14838.1436,4.746,0.6169
707,23,17,-0.1605,7192.8335,14837.2815,4.7482,0.6124
708,23,18,-0.1715,7190.9562,14837.985,4.7475,0.6196
709,23,19,-0.1548,7191.0398,14839.0002,4.7442,0.6249
710,23,20,-0.1729,7194.629,14838.726,4.7416,0.6175
711,23,21,-0.1907,7192.9654,14838.3372,4.7392,0.6135
712,23,22,-0.1629,7192.1065,14837.441,4.7465,0.6249
713,23,23,-0.1954,7193.967,14836.4756,4.7355,0.6154
714,23,24,-0.2082,7191.1649,14837.52,4.7672,0.6245
715,23,25,-0.1703,7192.3999,14837.0972,4.7769,0.627
716,23,26,-0.1902,7193.9638,14837.692,4.7912,0.6207
717,23,27,-0.204,7191.3649,14836.6644,4.7784,0.6213
718,23,28,-0.1692,7193.3571,14836.7318,4.7767,0.6173
719,23,29,-0.1912,7189.8645,14838.137,4.7616,0.6132
720,24,0,-0.2097,7373.1832,15214.7494,4.7783,0.6228
721,24,1,-0.2186,7374.1273,15213.7955,4.7825,0.6339
722,24,2,-0.1917,7372.7251,15213.2895,4.787,0.6268
723,24,3,-0.1636,7373.3292,15213.1303,4.7938,0.6281
724,24,4,-0.2172,7372.5784,15212.6818,4.7925,0.626
725,24,5,-0.1843,7374.0477,15213.5298,4.7931,0.6296
726,24,6,-0.1939,7373.0613,15212.674,4.7827,0.6225
727,24,7,-0.1966,7375.8889,15212.5376,4.7876,0.6197
728,24,8,-0.2185,7373.6565,15212.9219,4.7824,0.6171
729,24,9,-0.2057,7376.2587,15211.6383,4.7964,0.6206
730,24,10,-0.1957,7375.639,15213.1772,4.7679,0.6229
731,24,11,-0.178,7375.3425,15213.8978,4.7733,0.6227
732,24,12,-0.1996,7372.465,15213.5039,4.7657,0.6315
733,24,13,-0.2293,7371.3956,15213.6133,4.7857,0.6152
734,24,14,-0.1822,7375.218,15213.439,4.7797,0.6294
735,24,15,-0.1633,7376.8467,15211.8427,4.7775,0.6259
736,24,16,-0.2234,7374.9066,15212.7339,4.7771,0.6232
737,24,17,-0.1625,7374.2852,15213.0064,4.7852,0.6204
738,24,18,-0.1733,7372.4207,15211.7139,4.7781,0.6199
739,24,19,-0.1567,7372.4733,15213.903,4.7786,0.6238
740,24,20,-0.1742,7376.1385,15212.6602,4.7724,0.618
741,24,21,-0.1929,7374.4474,15211.3506,4.7817,0.6355
742,24,22,-0.1652,7373.5709,15212.8767,4.7929,0.6266
743,24,23,-0.1977,7375.4883,15212.0748,4.8196,0.6372
744,24,24,-0.2083,7372.6513,15213.4234,4.8702,0.6324
745,24,25,-0.1706,7373.9345,15214.3767,4.8129,0.615
746,24,26,-0.1906,7375.469,15212.8813,4.8228,0.619
747,24,27,-0.2046,7372.8124,15212.0191,4.8078,0.6197
748,24,28,-0.1696,7374.8317,15212.1893,4.7845,0.6521
749,24,29,-0.1918,7371.2978,15212.9429,4.7626,0.5882
750,25,0,-0.2108,7432.4939,15337.7895,4.6717,0.5936
751,25,1,-0.2178,7433.4305,15337.5874,4.7114,0.6045
752,25,2,-0.1918,7431.9782,15339.3429,4.7045,0.5997
753,25,3,-0.1649,7432.5831,15339.5201,4.6274,0.5667
754,25,4,-0.218,7431.8661,15337.7755,4.6408,0.705
755,25,5,-0.1851,7433.3144,15338.7788,5.1549,0.7749
756,25,6,-0.1945,7432.3043,15336.6437,4.8697,0.6283
757,25,7,-0.1973,7435.1374,15337.9431,4.8403,0.6283
758,25,8,-0.2195,7432.9357,15339.0185,4.922,0.6343
759,25,9,-0.2071,7435.5438,15336.4199,4.8666,0.6236
760,25,10,-0.1968,7434.8811,15338.6255,4.876,0.6283
761,25,11,-0.1791,7434.6122,15338.161,4.8862,0.6279
762,25,12,-0.2004,7431.7007,15338.3403,4.8565,0.6243
763,25,13,-0.2307,7430.6578,15339.182,4.8691,0.6227
764,25,14,-0.1831,7434.4922,15339.0207,4.9075,0.6195
765,25,15,-0.1645,7436.122,15338.2198,4.8922,0.6284
766,25,16,-0.2251,7434.2068,15338.6078,4.892,0.6344
767,25,17,-0.1643,7433.5819,15338.3236,4.9034,0.6308
768,25,18,-0.1745,7431.6866,15338.7553,4.8776,0.6235
769,25,19,-0.1577,7431.7496,15339.2913,4.8685,0.6318
770,25,20,-0.1755,7435.453,15338.4357,4.8924,0.6245
771,25,21,-0.1948,7433.7301,15337.2419,4.9035,0.6241
772,25,22,-0.1645,7432.8527,15338.6416,4.8636,0.6284
773,25,23,-0.1971,7434.7689,15337.0493,4.8967,0.63
774,25,24,-0.2083,7431.9117,15337.2631,4.8772,0.6276
775,25,25,-0.1707,7433.1497,15339.056,4.9174,0.6316
776,25,26,-0.1913,7434.7496,15339.4135,4.9351,0.6251
777,25,27,-0.2051,7432.0857,15339.7959,4.8917,0.6411
778,25,28,-0.17,7434.1391,15337.6159,4.8877,0.6259
779,25,29,-0.1919,7430.5586,15338.9615,4.8935,0.6299
780,26,0,-0.2114,7433.7643,15320.2106,4.8777,0.6378
781,26,1,-0.2207,7434.7073,15319.6111,4.9042,0.6399
782,26,2,-0.195,7433.2914,15318.773,4.9384,0.6421
783,26,3,-0.166,7433.9217,15319.5751,4.9007,0.6327
784,26,4,-0.2209,7433.1845,15319.3496,4.8646,0.6302
785,26,5,-0.1878,7434.6018,15320.9905,4.8808,0.6329
786,26,6,-0.196,7433.6521,15319.7198,4.8875,0.6436
787,26,7,-0.1988,7436.4765,15320.8114,4.8477,0.6342
788,26,8,-0.2219,7434.2533,15321.1857,4.86,0.6335
789,26,9,-0.2098,7436.8692,15321.8095,4.9107,0.6374
790,26,10,-0.1956,7436.203,15321.6044,4.9283,0.6384
791,26,11,-0.1783,7435.9497,15320.6501,4.896,0.6241
792,26,12,-0.1993,7433.0482,15321.1461,4.8663,0.6371
793,26,13,-0.2292,7431.984,15321.0085,4.8811,0.6432
794,26,14,-0.1823,7435.8461,15320.8983,4.9091,0.6373
795,26,15,-0.1648,7437.4907,15320.2419,4.9411,0.6414
796,26,16,-0.2239,7435.5323,15321.6893,4.9345,0.6383
797,26,17,-0.1632,7434.8923,15320.2386,4.9335,0.6404
798,26,18,-0.1739,7433.0468,15320.3984,4.9299,0.6505
799,26,19,-0.157,7433.0739,15320.7291,4.9226,0.633
800,26,20,-0.175,7436.78,15322.1335,4.9384,0.6395
801,26,21,-0.1941,7435.068,15321.0952,4.9361,0.6402
802,26,22,-0.1641,7434.1926,15322.6576,4.8977,0.6414
803,26,23,-0.1971,7436.0822,15319.3631,4.8772,0.6369
804,26,24,-0.208,7433.2869,15321.3688,4.8813,0.6392
805,26,25,-0.1707,7434.5112,15321.3946,4.8736,0.6461
806,26,26,-0.1909,7436.1009,15321.6521,4.8865,0.6439
807,26,27,-0.2049,7433.4403,15320.3261,4.8774,0.6377
808,26,28,-0.1702,7435.4772,15320.3463,4.8861,0.643
809,26,29,-0.1917,7431.8801,15319.8503,4.8841,0.6463
810,27,0,-0.2177,7534.8686,15544.0331,4.8937,0.6485
811,27,1,-0.2261,7535.871,15543.9068,4.8925,0.6444
812,27,2,-0.1999,7534.4399,15544.0067,4.885,0.6591
813,27,3,-0.1635,7535.0477,15543.6468,4.8831,0.6485
814,27,4,-0.2196,7534.3121,15543.1605,4.8931,0.6497
815,27,5,-0.1857,7535.827,15543.0579,4.9463,0.6427
816,27,6,-0.1959,7534.8319,15542.2679,4.9386,0.6377
817,27,7,-0.1972,7537.6649,15543.1682,4.8965,0.6298
818,27,8,-0.2212,7535.3996,15543.1048,4.8127,0.6193
819,27,9,-0.2088,7538.0769,15541.6669,4.7675,0.6312
820,27,10,-0.1956,7537.4187,15544.1772,4.7634,0.6188
821,27,11,-0.178,7537.1153,15543.7765,4.766,0.6156
822,27,12,-0.1994,7534.2162,15543.6216,4.771,0.6114
823,27,13,-0.2291,7533.1259,15541.6553,4.7841,0.6226
